time,energy,out_1,out_2,out_3
33.364,-17.1,-17.44,6.9
27.422,-17.0,-17.324,6.9
27.422,-17.0,-17.2,6.941
23.967,-16.9,-17.056,7.02
27.896,-16.8,-16.933,7.1
84.151,-16.8,-16.744,7.1
87.299,-16.7,-16.412,7.1
87.299,-16.5,-16.4,7.1
90.606,-16.4,-16.481,7.113
90.579,-16.3,-16.65,7.2
92.71,-16.2,-16.771,7.2
92.527,-16.2,-17.0,7.126
92.316,-16.1,-17.069,7.126
92.089,-16.0,-17.166,7.126
93.519,-15.989,-17.278,7.1
98.151,-15.9,-17.5,7.1
98.151,-16.0,-17.555,7.1
98.231,-16.0,-17.643,7.1
95.658,-16.0,-17.7,7.1
95.658,-16.0,-17.785,7.1
97.204,-16.1,-17.851,7.1
96.858,-16.1,-17.938,7.1
96.817,-16.1,-18.041,7.1
96.998,-16.2,-18.1,7.016
97.02,-16.3,-18.158,7.0
99.332,-16.3,-18.2,7.0
101.294,-16.3,-18.234,7.0
101.18,-16.4,-18.345,7.0
99.131,-16.5,-18.427,6.905
100.073,-16.7,-18.6,6.9
101.044,-16.7,-18.6,6.9
100.999,-16.8,-18.626,6.9
107.174,-16.8,-18.7,6.805
